2.0003674034898307e-07,-0.9113960446112487
1.8472283796940043e-07,-0.8094471444965535
1.7735395954013488e-07,-0.7437104618308576
1.7715061179261821e-07,-0.7423747531979193
1.786077275053407e-07,-0.7307112186436701
1.7756282401369156e-07,-0.7174095767946959
1.8193843978039787e-07,-0.7378993183025495
2.0004719139771706e-07,-0.8281746253193252
2.036424407349126e-07,-0.8418190301717977
1.9628603723357248e-07,-0.7931395492954652
1.971482999300741e-07,-0.7968252046815344
1.9751796348820015e-07,-0.7977479105555118
2.1311878416848994e-07,-0.8711608044603343
2.1213981950095347e-07,-0.8587904394893798
2.0652637431973804e-07,-0.8228043955868198
2.092846576733463e-07,-0.8331234107708836
2.0603522695230859e-07,-0.8056983566220642
2.053170088785659e-07,-0.7959184121676472
2.094879867030663e-07,-0.809200896832739
2.0906343079490402e-07,-0.8053368027190148
2.129308900370506e-07,-0.818443630792082
2.1492532194592749e-07,-0.8277826148119956
2.1454014623601563e-07,-0.8195464735906
2.1042241131134714e-07,-0.7874610581767474
2.0829787155431717e-07,-0.7711685698662943
2.0945465791997833e-07,-0.7671641521061124
2.104724812272186e-07,-0.7687839378227472
2.1327682277723362e-07,-0.7825942817096281
2.1116869215417225e-07,-0.7583651184070599
2.0929571244600052e-07,-0.7447340611078409
2.0622726644360542e-07,-0.7237322544010489
2.0601981907691106e-07,-0.7234465999671985
2.0550231109900796e-07,-0.7184613320813399
2.0502861990752367e-07,-0.7125927829469852
2.0592368921777563e-07,-0.7155793472735804
2.0443229670953862e-07,-0.7063776310070983
2.0298149301974584e-07,-0.6961874928075905
2.0205169217702574e-07,-0.6878643710932573
2.0194824808855777e-07,-0.6770386961912832
2.0242078118724204e-07,-0.6796678947493687
2.0780633563870585e-07,-0.704214986799899
2.0716162423174517e-07,-0.6984304815159537
2.0706703759466103e-07,-0.6926379012039774
2.0898185258762834e-07,-0.6994702370559653
2.0876036196342127e-07,-0.6950591498418386
2.0729904151370695e-07,-0.6840588978523172
2.1003172597640732e-07,-0.69898953687866
2.1174450181009586e-07,-0.7080356726821636
2.1468442243735626e-07,-0.7214199986901682
2.1586313963510444e-07,-0.7260770061793255
2.1335690767377938e-07,-0.7094828262082331
2.152580375216296e-07,-0.7163849013875563
2.1468479175272872e-07,-0.7121705496856436
2.0937829218426628e-07,-0.6745360404153686
2.0630764659867826e-07,-0.650983320392458
2.0287447864761043e-07,-0.6272650891477028
2.0100548055612413e-07,-0.6095050468723926
2.0098856159413514e-07,-0.60568658158364
2.014365215279987e-07,-0.6080503354161861
2.0232655118988588e-07,-0.610728010960978
2.025360968879734e-07,-0.6114305788106782
2.0183722973503647e-07,-0.6055440972061579
2.0156033636051807e-07,-0.6024962420247952
1.946378059723599e-07,-0.5534750360871366
1.913762506207566e-07,-0.5256365537067764
1.9190790098124183e-07,-0.5283644858827777
1.9215830987721903e-07,-0.5244239921582452
1.923044522569114e-07,-0.5222516841397026
1.9378587184504265e-07,-0.5277231238245352
1.9429585663869692e-07,-0.527503630857707
1.9568973277835536e-07,-0.5310541558644264
1.9819131405696713e-07,-0.5455738129752289
1.9364366271373662e-07,-0.5164066345143016
1.907958055467539e-07,-0.48517807760847476
1.8852125377822803e-07,-0.4678219886044868
1.8607684486523722e-07,-0.45007216195841737
1.8512636328649646e-07,-0.43981664196901843
1.8351973724543215e-07,-0.41639857375173955
1.8707486359932328e-07,-0.43592345020776585
1.880698677094509e-07,-0.43954499517870277
1.7857493797935813e-07,-0.364943841683507
1.7793909754057862e-07,-0.35641906258320916
1.787803078393581e-07,-0.35677202358959714
1.802116630344202e-07,-0.36749816402178276
1.8002490061751776e-07,-0.36180292030453315
1.7830444192256112e-07,-0.35083437486456126
1.7740205546406794e-07,-0.342184917277862
1.6132702143941504e-07,-0.2265868025165808
1.5907468998248148e-07,-0.20823372638324358
1.5860040555589924e-07,-0.18600696284547943
1.5965996975959496e-07,-0.19128812619197086
1.579937872239683e-07,-0.17737572784947508
1.575560835362508e-07,-0.17453763413203
1.5839683512993408e-07,-0.1781400835292831
1.5543806220387763e-07,-0.15153479137225387
1.495859928229455e-07,-0.10740302404937155
1.403100817550106e-07,-0.03965615028737873
1.4219192896858772e-07,-0.05497203326387462
1.1590229698939603e-07,0.14301040392137992
1.1325969893559737e-07,0.1616997405047916
